deposit_type,lead_time,total_of_special_requests,market_segment,adr,arrival_date_week_number,arrival_date_day_of_month,stays_in_week_nights
0,182,0,1,101.46,19,10,4
0,32,1,1,88.4,1,2,5
0,144,1,2,90.0,18,6,1
1,395,0,0,62.8,13,21,2
0,292,0,0,38.0,45,3,1
1,489,0,0,62.8,46,10,2
2,169,0,0,66.0,14,31,3
0,9,2,1,160.0,27,7,2
0,10,0,5,35.0,52,21,1
0,124,0,0,90.0,15,4,3
1,335,0,2,55.0,38,17,1
1,538,0,0,62.8,53,29,2
0,26,0,3,140.0,30,23,3
0,0,0,3,53.0,6,2,2
1,433,0,0,62.0,38,15,2
0,1,0,3,150.0,18,3,2
0,349,0,2,130.0,41,4,2
0,4,1,4,0.0,35,23,1
1,142,0,0,89.0,17,22,3
0,25,1,1,119.0,24,12,1
0,0,1,1,0.0,41,5,0
0,54,2,1,143.1,18,30,1
0,152,2,1,117.0,25,21,4
0,6,1,5,35.0,4,24,2
0,11,0,1,100.0,8,19,0
0,15,1,3,233.0,30,17,4
0,15,1,1,121.0,23,6,3
0,16,0,1,64.22,6,5,2
1,50,0,0,146.0,43,24,1
0,78,1,3,208.14,37,6,5
0,77,0,3,180.0,33,15,10
0,64,0,5,130.0,21,17,2
1,186,0,0,130.0,22,30,2
0,72,1,1,53.95,39,19,3
0,51,0,1,105.71,29,12,5
0,186,0,1,208.57,32,12,5
1,335,0,2,55.0,38,17,1
0,108,1,1,99.0,17,29,1
0,138,0,1,104.55,32,4,3
0,84,1,1,90.9,44,26,3
0,65,0,1,96.3,14,28,2
0,122,3,3,97.5,23,3,2
0,76,0,1,97.2,10,10,2
0,59,0,0,51.0,6,6,2
0,159,0,1,130.5,17,28,2
0,90,0,2,52.85,18,2,10
0,195,0,1,130.05,33,8,4
0,81,0,0,86.55,11,9,3
0,59,0,1,110.0,24,8,2
0,13,1,4,0.0,10,6,1
0,397,0,2,62.25,39,21,4
0,21,0,5,42.0,20,9,0
0,34,0,2,99.9,16,12,1
0,68,1,3,145.8,38,11,3
0,136,1,1,221.3,33,12,2
0,107,1,1,58.52,23,3,7
0,265,1,2,115.0,26,24,2
0,127,0,1,152.4,26,20,2
0,18,1,1,107.65,42,16,3
0,3,2,3,133.0,39,20,3
0,31,1,2,190.35,34,20,5
0,24,0,1,179.0,31,30,1
0,6,1,1,103.36,17,23,2
0,95,0,2,125.0,34,20,4
0,96,1,3,90.25,32,4,2
0,45,0,1,76.3,10,29,2
0,209,1,1,152.1,46,6,2
0,1,0,1,88.0,5,3,2
0,120,0,1,110.59,20,12,3
0,230,3,1,31.88,7,12,2
0,1,1,1,160.0,16,18,1
1,336,0,2,109.0,38,18,2
0,0,0,1,210.0,29,13,1
0,64,0,1,103.5,31,25,0
0,87,0,2,126.0,21,22,1
0,36,0,1,123.3,53,31,2
0,82,0,0,33.3,50,7,4
1,267,0,2,54.99,39,26,5
0,3,1,2,29.0,48,28,1
0,188,0,2,106.15,28,11,5
1,96,0,0,130.0,17,26,2
0,107,2,1,137.57,23,1,10
0,341,1,1,123.3,21,24,3
0,91,1,2,63.0,12,24,1
0,12,1,1,91.38,48,23,4
0,41,1,0,84.0,33,12,2
0,53,0,2,85.0,33,8,5
0,0,4,4,0.0,32,4,1
0,24,1,1,130.0,20,20,1
0,9,2,1,243.0,41,7,2
0,118,0,1,159.3,23,2,3
0,4,1,4,0.0,34,20,0
0,39,0,2,101.5,33,14,2
0,137,0,2,123.4,16,22,1
0,0,0,3,60.0,49,3,1
0,146,2,1,162.0,23,4,1
0,18,0,2,139.0,15,14,2
0,149,2,1,37.8,50,8,3
0,98,2,1,118.0,52,26,1
0,70,0,2,42.0,18,2,5
0,43,1,1,270.0,34,23,4
0,152,1,1,190.0,29,21,1
0,161,1,1,130.0,15,13,7
0,49,0,3,172.8,21,21,1
0,42,0,5,65.0,11,15,1
0,54,0,1,144.0,36,28,3
1,358,0,0,62.0,41,10,1
1,336,0,2,101.5,38,18,2
0,0,0,1,90.0,34,21,2
0,18,0,1,60.0,12,19,1
1,391,0,0,65.0,31,27,2
0,197,2,1,52.2,16,12,5
0,193,2,1,107.7,19,7,4
1,227,0,0,60.0,22,28,1
0,101,0,0,47.0,18,29,5
0,153,1,1,40.5,12,13,0
0,12,3,1,90.0,35,23,2
0,12,0,1,136.0,25,12,2
0,1,0,3,48.0,11,14,1
0,65,0,3,37.0,47,18,2
0,90,3,1,198.0,16,20,3
0,15,1,1,73.15,36,5,1
1,52,0,2,80.0,11,13,1
0,60,0,1,121.98,49,2,2
0,38,0,2,60.0,45,5,3
0,253,1,3,236.1,32,9,3
0,5,0,3,39.0,51,12,0
0,0,0,5,160.0,40,27,1
0,1,0,1,71.0,15,8,1
0,10,0,2,122.6,36,31,3
0,5,0,5,100.0,22,24,2
0,85,0,1,94.5,30,17,2
0,14,1,1,90.0,35,24,3
0,1,1,1,191.0,30,18,1
0,301,1,2,115.0,31,30,1
0,52,0,2,80.75,15,9,3
0,63,2,2,131.75,31,26,5
0,121,0,2,100.0,15,6,4
0,212,2,1,106.2,18,29,2
0,504,1,2,112.67,32,12,1
0,4,0,3,97.0,6,6,1
0,0,0,5,30.0,49,28,0
0,1,1,3,79.0,34,20,1
0,8,0,1,68.0,4,28,2
0,105,1,3,239.0,32,11,5
0,90,1,1,153.0,22,30,2
0,170,1,1,99.45,34,15,3
0,1,0,1,89.0,16,13,1
0,71,0,1,135.0,17,26,3
0,41,0,1,91.8,12,20,3
1,1,0,2,102.6,40,30,2
0,33,1,1,154.8,13,25,2
0,19,0,3,117.06,2,11,4
0,8,0,4,0.0,43,22,1
0,7,0,1,136.0,39,22,3
0,211,1,3,129.0,36,1,5
0,19,1,5,48.5,16,17,1
0,2,0,3,45.9,6,6,2
0,276,0,0,86.29,16,22,5
0,82,1,3,130.5,27,2,1
0,0,0,3,87.0,11,8,1
0,187,0,1,105.3,30,19,2
0,226,1,2,70.0,44,29,2
0,16,1,1,230.0,22,31,2
0,20,0,0,178.0,11,13,1
0,33,0,1,108.0,7,17,2
0,230,0,2,57.8,37,8,5
0,46,0,1,142.2,12,20,2
1,280,0,2,100.0,39,19,2
1,440,0,0,62.0,39,22,2
0,2,0,3,30.0,12,16,2
0,158,0,3,112.0,32,4,1
1,277,0,0,100.0,46,7,2
0,110,0,2,94.5,30,25,1
1,411,0,0,71.1,22,31,4
0,4,1,3,81.0,6,3,3
0,212,0,0,127.33,22,2,2
0,10,2,1,90.0,35,28,1
0,7,0,5,79.0,51,13,2
0,12,0,3,93.0,10,8,2
0,1,2,1,48.0,51,18,1
1,405,0,0,62.0,34,18,2
1,121,0,2,90.0,26,24,2
0,19,0,1,201.0,19,10,7
0,35,0,1,160.0,29,10,1
0,165,2,1,56.0,43,23,5
0,302,0,0,60.0,33,15,2
1,163,0,2,100.0,24,5,2
0,7,2,1,269.0,15,13,2
0,75,1,1,91.8,9,1,4
1,100,0,0,96.0,17,23,1
0,15,0,3,219.0,34,17,1
0,336,0,0,74.0,38,15,3
0,8,0,1,102.0,8,22,4
0,118,0,1,160.0,22,2,2
0,211,0,2,63.91,38,18,5
0,45,0,0,68.0,49,5,1
0,33,1,1,72.12,2,14,6
0,246,0,2,60.51,37,7,5
0,165,3,3,172.2,27,3,3
0,191,0,1,98.1,41,5,4
1,468,0,0,62.0,43,20,2
0,61,0,1,233.05,30,25,6
0,1,0,1,58.0,6,5,1
0,71,1,1,88.4,47,19,2
0,70,0,5,42.0,8,22,4
0,21,2,2,38.4,48,24,1
0,113,2,1,94.37,37,10,3
1,615,0,0,62.0,11,16,2
0,87,0,1,85.5,27,26,0
1,86,0,0,85.0,4,22,1
0,86,1,1,109.0,41,3,5
0,75,2,1,93.6,47,18,2
0,124,1,0,90.0,15,4,3
1,222,0,0,49.95,38,15,5
0,2,1,1,93.0,9,27,1
0,40,0,5,40.0,46,11,4
0,168,0,0,66.0,14,30,4
0,45,0,0,75.0,49,28,1
0,38,0,2,81.0,26,19,1
0,261,2,2,90.95,42,13,3
0,31,1,1,160.0,23,4,2
0,44,1,0,98.0,1,2,1
0,238,2,1,70.4,13,22,3
0,131,0,2,94.5,33,15,1
0,9,3,3,89.81,48,25,5
0,1,2,3,100.0,7,15,1
0,3,0,1,107.0,33,11,2
0,60,1,1,202.0,27,2,4
1,181,0,0,100.0,23,8,2
0,1,0,1,236.0,28,4,2
0,40,0,5,67.0,12,13,1
0,31,0,5,40.0,45,2,11
0,0,1,5,65.0,12,16,1
0,80,1,1,63.65,5,4,1
0,76,0,2,124.58,32,5,9
1,74,0,0,70.0,9,26,2
0,2,1,1,122.0,27,26,0
0,48,1,1,139.5,42,11,3
0,47,2,2,159.75,44,25,4
0,92,1,2,80.75,27,26,1
0,0,0,3,38.0,3,11,2
0,186,0,2,72.25,34,16,3
0,156,0,1,104.71,43,20,5
0,47,2,2,161.75,26,25,5
0,19,0,2,47.7,45,5,6
0,2,1,3,79.2,50,9,2
0,31,0,5,135.0,33,17,1
0,236,1,1,137.67,38,12,10
0,97,0,1,112.01,22,22,2
0,102,0,1,79.65,45,30,2
0,25,0,1,87.0,48,27,5
0,2,1,1,79.5,52,20,3
0,282,1,1,109.23,53,25,5
0,4,1,3,59.0,6,6,1
0,66,0,1,159.67,38,17,1
0,504,0,2,90.0,32,12,1
1,342,0,0,170.0,39,24,4
0,56,0,2,120.0,24,8,1
0,23,3,1,115.0,16,22,1
0,53,2,1,89.1,36,1,2
0,1,0,1,146.0,36,2,2
1,304,0,0,62.0,34,17,1
0,297,2,1,109.8,20,16,4
0,224,0,1,89.1,29,17,1
0,0,0,1,131.2,33,15,1
0,118,0,2,110.0,24,6,1
0,1,1,1,85.0,13,29,1
0,193,3,1,182.0,33,17,3
0,10,1,0,0.0,41,8,0
0,0,0,1,85.1,28,5,0
0,264,0,1,167.85,32,12,5
0,98,2,1,109.65,23,29,2
0,94,2,1,31.18,52,21,6
0,194,1,2,146.7,34,15,5
0,119,0,1,116.0,23,3,2
0,15,0,1,165.71,16,22,5
0,135,0,1,37.8,46,10,3
0,256,0,2,76.67,38,14,2
0,257,0,1,107.1,29,22,4
0,1,1,1,115.0,14,6,1
0,32,1,1,225.0,35,29,3
0,74,1,2,58.2,22,23,2
0,114,2,1,141.3,15,12,4
1,87,0,0,170.0,39,25,3
1,364,0,2,101.5,42,16,2
0,305,1,2,116.57,30,18,5
0,51,0,1,76.5,11,11,2
0,21,0,3,143.33,22,1,3
0,95,1,1,147.0,19,12,2
0,48,0,1,94.5,44,25,1
1,333,0,2,90.0,39,20,2
1,105,0,2,75.0,15,6,1
0,225,2,1,206.0,32,8,4
0,40,0,0,55.0,3,16,2
0,51,1,3,47.24,45,2,5
0,85,0,2,48.0,17,29,5
0,1,2,3,118.26,37,6,1
0,174,0,1,171.6,33,19,1
0,1,1,1,109.0,20,10,1
0,33,1,1,154.0,35,31,3
0,66,1,1,143.0,24,11,6
0,66,1,0,80.0,10,10,2
0,34,0,2,75.0,3,18,1
0,36,2,1,89.1,23,1,1
0,54,0,1,126.0,18,3,4
1,62,0,0,135.0,14,6,3
0,1,0,1,97.56,15,14,2
1,150,0,2,120.0,24,17,3
0,0,0,1,93.0,4,25,3
0,10,3,1,209.75,31,1,4
0,96,0,3,152.4,33,13,1
0,59,0,1,93.6,52,23,2
0,4,0,3,80.0,8,17,2
0,123,1,1,43.3,41,6,5
0,67,0,2,80.75,23,30,3
0,286,0,0,101.0,20,11,4
0,77,2,1,85.5,45,30,0
0,6,1,1,154.0,34,19,1
0,13,0,3,140.0,33,18,2
1,38,0,5,75.0,2,14,1
0,47,0,1,129.6,9,1,3
0,178,0,1,108.3,32,4,3
0,44,0,0,98.0,1,2,1
0,44,0,1,103.95,12,17,2
0,89,0,2,85.0,37,4,4
0,169,0,2,85.3,26,22,10
0,15,1,3,44.0,4,28,1
1,92,0,0,79.0,9,26,2
1,267,0,0,62.0,14,31,2
0,37,0,1,69.36,6,11,3
0,172,1,1,174.0,32,6,4
0,29,1,1,140.0,23,7,4
0,55,3,1,106.2,46,11,2
0,0,2,4,0.0,9,1,1
0,12,0,3,45.0,5,4,1
0,143,1,1,61.2,12,19,1
0,62,0,2,68.0,53,25,3
1,38,0,5,75.0,2,14,1
0,74,1,1,172.0,30,23,1
0,61,0,1,105.3,30,23,1
0,17,2,3,95.0,7,13,1
0,192,1,1,115.2,19,5,3
0,305,1,1,54.0,21,25,5
0,183,2,1,37.8,7,18,5
0,222,0,3,95.5,25,13,5
0,0,1,1,90.0,15,9,0
0,55,0,1,133.21,33,12,5
1,211,0,2,100.0,21,20,2
1,87,0,0,95.0,15,15,2
0,134,1,1,82.44,8,22,4
0,7,2,1,153.5,38,15,2
0,61,1,1,111.6,53,30,4
0,45,1,3,67.8,48,25,2
0,186,1,3,248.1,28,15,6
0,55,0,1,137.7,15,8,1
1,336,0,2,101.5,38,18,2
0,108,0,0,2.0,41,8,6
1,373,0,2,90.0,14,5,3
0,3,1,1,112.5,14,2,2
1,342,0,0,62.0,39,24,2
0,287,0,0,37.0,42,15,3
0,23,0,1,242.67,35,31,3
1,351,0,0,62.0,26,23,2
0,319,2,1,54.0,20,20,6
0,30,0,0,65.4,11,7,5
0,1,1,1,146.0,8,21,1
0,0,1,4,0.0,14,29,2
0,0,0,1,43.0,8,17,1
0,41,3,1,173.5,35,26,4
1,113,0,2,190.0,20,20,1
0,137,0,3,8.0,29,13,5
0,80,1,1,93.6,47,19,1
0,185,2,1,81.77,19,6,2
0,406,1,2,88.4,36,29,10
0,69,0,1,65.32,13,25,5
0,26,2,3,65.0,1,2,1
0,196,1,1,107.1,26,1,2
0,146,0,1,125.0,31,3,3
0,39,1,1,128.0,25,23,2
0,23,1,1,175.0,19,11,3
0,414,1,0,122.4,28,13,2
0,122,2,1,32.4,47,20,2
0,112,0,2,120.0,23,2,3
0,377,1,2,115.0,42,14,2
0,31,1,1,83.9,8,20,1
0,221,0,2,65.0,42,17,1
0,11,2,2,78.94,37,8,4
0,0,0,3,106.0,1,1,0
0,198,0,1,204.75,34,24,5
0,4,0,2,72.25,43,19,3
0,211,0,0,85.0,20,14,1
0,112,1,1,90.0,50,7,1
0,2,0,1,108.0,13,30,1
0,191,1,2,85.33,17,22,2
0,48,0,1,80.3,6,6,1
0,133,0,1,113.7,26,29,3
0,46,1,1,77.35,11,11,4
0,3,0,2,29.0,7,11,1
0,27,2,1,48.0,7,18,1
0,99,0,2,105.0,15,15,4
0,6,2,1,99.0,20,8,0
0,68,2,1,132.3,43,18,3
1,292,0,0,62.0,32,5,2
0,116,0,1,181.8,19,11,3
0,244,2,1,90.95,43,22,2
1,153,0,5,110.0,25,21,4
0,117,1,1,90.4,52,20,7
0,180,1,1,98.1,42,10,0
1,293,0,0,62.0,32,6,2
0,5,1,1,111.0,50,8,2
1,74,0,2,101.5,38,18,2
0,1,0,1,179.0,31,28,1
0,98,0,0,70.0,48,23,3
0,154,0,1,100.8,35,24,2
0,70,0,0,78.0,7,15,4
0,0,0,3,76.0,2,6,2
0,37,1,1,58.37,5,28,3
0,17,0,1,45.0,8,18,2
0,316,0,0,110.0,22,26,3
0,169,0,1,125.1,29,17,3
0,83,1,1,70.03,13,24,3
1,201,0,0,110.0,24,14,4
1,580,0,0,62.0,6,9,2
1,113,0,0,72.0,1,2,1
0,86,0,2,120.0,39,24,2
0,60,0,3,180.28,32,2,5
0,3,0,3,75.0,34,16,1
0,123,1,1,123.75,17,24,3
0,54,0,1,87.5,10,28,0
0,255,1,1,80.85,23,3,1
0,62,0,0,65.45,41,8,3
0,172,0,2,119.7,29,12,5
0,260,1,1,95.13,41,2,4
0,82,2,1,122.76,45,4,3
0,207,3,1,37.8,11,16,3
0,205,0,2,90.03,27,26,8
0,1,1,5,67.0,52,20,3
0,91,1,2,73.5,37,10,5
0,11,2,3,91.0,5,26,2
0,28,0,1,152.53,6,1,10
1,433,0,0,62.0,38,15,2
0,0,1,2,68.4,5,24,2
0,189,1,1,99.45,30,17,3
0,41,0,2,105.0,9,26,1
0,53,1,1,88.2,12,21,3
0,320,1,2,115.0,34,18,2
0,5,2,1,56.0,42,11,1
0,64,0,1,140.4,22,27,2
0,1,0,1,150.25,38,16,4
0,4,1,1,206.0,27,6,3
0,22,1,5,59.0,22,26,3
0,50,0,2,12.0,9,22,5
0,197,0,0,85.0,18,30,1
0,61,0,0,70.0,48,23,3
0,192,0,1,205.0,31,30,5
0,195,1,1,112.5,32,9,2
1,102,0,2,101.5,42,16,2
0,100,0,0,85.0,17,29,1
0,178,0,1,124.5,34,18,3
0,58,1,1,122.0,30,29,2
1,552,0,0,59.0,2,12,1
0,2,2,1,180.0,18,3,1
1,129,0,0,130.0,22,2,2
0,35,0,3,75.0,49,28,3
0,94,2,1,54.0,1,4,5
0,10,0,3,75.0,11,18,1
0,184,0,1,141.5,32,8,2
1,105,0,2,160.0,20,19,2
1,393,0,0,72.0,41,8,2
0,208,2,1,122.4,3,16,0
1,127,0,0,80.0,10,11,1
0,104,0,2,90.95,44,23,1
0,6,1,1,91.0,8,16,1
0,50,0,0,85.0,41,9,2
0,14,0,5,105.0,30,21,2
0,167,1,2,66.98,26,19,8
0,0,0,3,62.8,38,17,1
0,192,0,2,110.0,26,24,2
0,14,0,1,159.0,20,8,3
0,53,1,1,88.0,45,4,2
0,50,3,3,101.1,49,1,3
0,5,2,1,210.0,33,16,1
0,297,0,3,170.95,32,6,5
1,278,0,0,60.0,30,22,2
0,142,0,1,109.8,27,26,1
0,4,1,1,48.0,14,27,1
0,19,1,1,66.0,13,20,2
0,92,0,3,104.52,28,4,2
0,65,0,3,139.5,29,14,3
0,248,0,2,81.9,27,2,5
0,114,0,1,89.25,29,13,4
0,88,1,2,132.5,31,29,5
0,263,1,0,105.0,25,23,2
0,18,0,0,75.0,29,18,1
0,165,1,1,201.6,31,4,4
0,180,1,3,97.0,28,3,5
0,247,1,1,100.3,40,26,5
0,236,0,0,42.0,20,12,3
0,86,2,1,100.48,14,4,5
0,131,0,0,55.0,42,9,0
0,256,0,2,76.67,38,14,2
0,67,0,1,126.0,16,21,2
0,102,1,1,63.86,14,2,1
0,56,0,1,169.0,40,26,3
0,0,1,1,157.2,29,18,1
0,69,1,1,135.9,37,5,3
0,180,0,1,117.0,34,21,2
0,39,0,1,98.18,13,26,2
0,37,0,1,69.9,9,22,2
1,335,0,2,55.0,38,17,1
0,363,0,0,66.0,42,11,5
0,46,1,0,62.0,34,17,1
0,42,0,1,124.4,18,24,3
1,213,0,2,130.0,24,7,3
0,151,2,2,70.2,22,29,2
0,18,1,1,75.0,4,21,2
0,219,1,2,91.55,35,27,5
0,82,2,1,98.25,36,5,1
0,123,0,1,108.3,18,29,2
0,10,1,3,44.0,44,29,1
0,95,2,1,90.0,48,20,0
0,81,0,1,162.0,14,8,1
0,1,0,2,100.8,42,14,2
0,1,0,1,71.0,9,25,3
0,54,1,1,48.0,8,25,1
0,81,1,1,250.0,27,2,0
1,126,0,0,65.0,16,14,3
1,61,0,0,80.0,4,25,2
0,72,0,3,306.0,29,19,5
0,63,1,1,167.45,16,10,4
0,114,0,1,150.45,25,15,4
1,54,0,2,65.0,3,18,3
0,52,0,1,94.5,16,12,3
0,191,0,2,69.0,14,30,4
0,252,0,0,49.16,16,22,5
0,52,1,1,78.3,9,26,2
0,39,1,1,190.4,24,13,5
0,28,2,1,130.0,45,2,3
0,4,0,1,109.0,32,1,1
0,150,0,2,63.75,30,21,1
0,151,0,1,122.76,45,30,3
0,230,0,1,109.65,39,18,2
0,136,1,1,109.39,34,20,5
0,38,2,1,53.97,6,6,2
0,72,0,1,287.5,29,11,5
0,100,1,1,136.0,21,19,3
0,118,1,1,114.3,33,13,3
0,56,3,1,74.8,46,11,2
0,6,1,1,136.0,18,5,2
1,97,0,0,140.0,41,5,3
0,13,0,2,40.0,51,13,5
0,1,2,1,43.0,2,10,1
1,69,0,5,85.0,14,6,3
0,199,1,2,71.55,37,6,2
1,420,0,0,90.0,20,20,1
0,15,0,1,119.0,49,3,1
0,50,1,2,90.0,46,13,2
0,163,2,2,112.0,37,9,5
1,277,0,0,78.5,41,5,10
0,8,0,3,74.0,11,14,3
1,68,0,0,75.0,8,17,2
0,121,0,3,184.5,30,22,5
0,34,1,1,80.1,11,11,2
0,288,0,0,81.67,19,5,3
2,14,0,0,128.0,36,4,2
0,93,0,1,126.0,20,19,2
0,16,1,1,92.0,19,7,1
0,2,1,3,146.67,26,26,1
0,1,0,1,86.0,7,10,3
0,0,0,3,112.0,35,26,1
0,38,1,1,98.33,15,14,2
0,112,0,0,168.67,53,30,3
0,1,0,4,0.0,42,10,0
0,385,0,0,49.0,43,19,4
0,28,1,1,67.15,7,12,3
0,9,1,1,113.0,45,2,4
0,42,0,2,105.0,10,8,4
0,67,1,2,76.16,13,26,1
0,138,2,1,141.3,34,17,4
1,626,0,0,62.8,46,7,2
1,86,0,0,46.0,10,9,3
1,336,0,2,101.5,38,18,2
1,158,0,0,130.0,22,24,2
0,258,0,0,62.0,27,2,2
0,151,0,2,71.0,4,19,2
0,113,1,2,58.0,13,25,2
0,63,3,1,72.25,44,27,5
0,0,0,3,75.0,6,11,1
0,3,2,1,43.0,52,19,0
0,8,1,1,148.0,33,9,4
0,114,0,0,78.0,7,15,4
1,115,0,0,70.0,13,20,0
0,239,2,1,126.0,33,11,10
0,38,2,1,185.57,33,10,5
0,9,1,1,85.85,45,4,4
0,299,1,1,141.3,25,24,4
0,83,0,0,62.0,39,23,2
0,198,0,2,102.8,34,20,5
0,83,2,1,159.3,33,8,2
0,155,0,0,36.0,44,31,1
0,159,1,1,134.0,29,11,2
0,208,1,0,157.0,31,2,1
0,18,2,3,140.0,23,5,1
0,53,0,2,29.0,46,12,1
1,141,0,0,130.0,26,27,5
0,128,0,1,137.91,35,24,4
0,292,1,0,38.0,45,3,1
0,28,1,2,97.92,2,9,4
0,14,0,2,65.0,16,19,2
0,33,1,1,91.48,16,16,1
0,180,1,2,100.0,19,2,1
1,183,0,0,72.0,49,3,1
1,153,0,0,60.0,32,3,2
1,327,0,0,62.0,37,9,2
0,1,0,1,49.0,3,16,1
0,12,1,1,107.0,46,14,1
0,13,2,1,265.44,29,13,7
0,12,2,1,76.0,22,31,2
0,28,0,1,166.0,27,28,2
0,343,0,5,92.0,39,21,4
0,66,0,1,46.63,46,12,8
1,531,0,0,62.8,52,22,2
0,155,1,1,135.01,32,1,9
0,42,3,1,110.8,53,28,2
0,221,0,2,73.0,33,12,1
0,11,0,5,38.0,4,18,2
0,56,0,1,97.2,10,10,2
1,443,0,0,65.0,41,7,2
0,118,1,1,151.83,34,15,2
0,22,0,2,26.0,49,4,2
0,20,2,1,137.7,31,30,1
1,135,0,0,130.0,26,30,1
0,273,0,2,109.0,29,17,2
0,127,0,1,89.25,31,25,3
0,38,1,1,65.0,13,31,2
0,24,1,2,58.0,52,24,3
0,12,0,0,85.67,44,25,1
0,6,2,1,108.0,13,27,1
0,56,0,2,185.0,39,25,2
0,98,0,2,130.9,35,29,6
0,18,0,2,30.0,8,20,0
0,5,1,1,68.53,13,21,1
0,56,0,1,140.4,19,2,2
1,287,0,0,128.0,35,25,3
0,19,3,3,78.0,7,13,0
0,132,0,0,90.0,30,23,1
1,475,0,0,62.0,44,27,2
0,4,0,0,36.0,48,27,1
0,6,0,1,88.92,13,22,5
0,0,0,3,65.0,4,26,1
0,21,0,1,107.1,13,26,3
0,4,1,1,125.0,28,10,0
1,164,0,0,160.0,20,15,2
0,1,0,3,118.0,30,20,1
0,69,1,1,37.0,8,19,3
0,58,0,3,100.0,37,11,2
0,48,2,1,198.0,15,10,3
0,256,0,1,90.0,12,24,2
1,188,0,2,130.0,25,15,2
0,7,1,1,90.0,15,11,2
0,47,0,1,147.0,23,7,4
0,172,0,1,97.71,17,29,5
0,256,0,2,90.0,25,15,2
1,176,0,2,125.0,15,9,1
0,68,1,1,118.8,18,26,2
0,2,0,1,75.0,2,4,3
0,1,1,1,74.8,9,1,4
0,323,0,2,70.0,21,17,4
0,236,0,0,48.0,20,12,3
1,286,0,0,65.0,21,17,1
0,39,0,1,66.64,46,11,4
1,67,0,0,80.0,7,12,0
0,31,0,2,85.0,42,15,1
0,20,1,3,95.0,38,15,3
0,223,0,0,66.0,22,24,5
0,12,1,1,153.0,30,25,1
0,27,3,1,80.24,1,1,3
0,1,0,1,108.0,8,21,1
0,84,0,0,55.8,9,1,19
0,120,3,1,195.0,34,26,3
1,139,0,2,110.0,24,12,1
0,268,2,1,167.85,32,9,3
0,57,1,1,49.18,12,15,7
0,108,0,2,81.25,31,30,3
0,13,0,2,40.0,41,8,1
1,111,0,2,120.0,17,27,3
0,25,1,1,160.0,27,8,1
0,357,3,1,176.0,32,6,5
0,40,2,1,96.3,43,24,1
0,188,1,1,175.5,30,27,4
0,4,1,1,111.0,48,22,1
0,29,1,5,85.0,49,2,2
0,16,0,1,174.0,14,5,2
0,0,0,3,38.0,9,28,2
0,0,0,3,130.0,44,26,1
1,277,0,0,100.0,46,7,2
0,0,0,1,106.0,43,21,2
0,118,2,1,179.1,30,20,2
1,150,0,2,120.0,24,17,3
0,96,0,3,126.0,20,20,1
0,76,0,0,0.0,38,16,2
0,1,1,5,30.0,12,15,1
0,45,0,0,81.0,10,1,5
0,8,1,1,112.2,1,1,2
1,105,0,2,75.0,15,6,1
0,98,0,1,74.8,9,26,4
0,0,0,3,48.0,44,31,1
0,346,0,2,116.15,32,12,6
1,254,0,0,96.0,39,24,1
1,166,0,2,110.0,45,1,3
0,2,1,1,171.0,14,7,2
0,320,1,2,115.0,34,18,2
0,124,0,3,118.2,26,28,4
0,88,1,1,90.68,44,29,2
0,33,1,2,17.6,43,21,4
0,122,4,1,253.0,31,4,2
0,11,0,2,77.0,43,19,2
0,3,1,2,91.0,21,21,1
0,5,1,5,65.0,27,4,3
0,270,2,1,71.1,8,21,2
0,15,0,1,78.0,1,7,1
0,1,1,5,80.0,6,8,1
0,312,3,1,192.0,29,22,5
0,75,2,1,118.6,25,17,2
0,7,1,0,29.0,9,2,3
0,312,0,0,62.0,35,25,4
0,124,1,0,90.0,15,4,3
0,81,1,0,90.0,21,15,0
0,220,1,1,112.65,41,5,4
0,102,0,1,148.5,16,21,3
0,1,0,5,67.0,37,6,2
0,178,1,1,81.0,27,1,5
0,138,0,1,148.5,32,6,1
1,364,0,2,101.5,42,16,2
0,37,0,1,116.1,20,13,1
0,351,0,0,62.8,40,3,1
0,258,2,1,88.83,44,29,2
0,12,0,1,221.0,34,16,2
1,155,0,0,36.0,44,31,1
1,18,0,0,110.0,41,4,1
0,0,2,3,146.0,42,14,2
0,38,1,1,118.58,12,19,2
0,4,0,1,49.74,44,30,6
1,78,0,2,100.0,13,25,2
1,102,0,2,80.0,42,16,2
0,159,1,2,70.0,15,9,1
0,334,0,1,107.1,26,1,5
0,24,0,5,48.0,8,19,0
0,1,2,1,158.0,33,9,1
0,41,0,0,62.0,33,12,2
0,71,0,1,189.0,33,12,2
0,1,1,3,234.0,34,14,0
0,199,1,1,65.45,12,18,2
0,34,1,1,100.3,10,5,2
0,34,0,2,75.0,44,25,3
0,55,0,5,92.0,27,4,8
0,12,1,2,252.0,32,8,5
0,121,1,1,221.38,31,29,6
0,84,0,2,68.85,18,27,10
0,0,0,3,88.0,49,30,2
0,0,0,5,35.0,12,20,0
0,89,0,1,135.9,36,2,2
0,129,0,1,114.3,32,6,4
0,25,1,1,81.67,15,9,1
0,257,0,2,101.5,27,1,2
0,159,0,1,139.5,30,29,1
0,59,0,1,67.5,11,9,2
0,26,0,1,66.29,49,1,10
0,11,0,1,88.0,9,3,2
0,0,0,3,135.0,23,8,1
1,211,0,2,115.0,23,31,3
0,16,1,3,88.2,10,8,2
1,92,0,0,85.0,11,15,3
